ImageId,Label
1219,1
1220,0
1221,0
1222,0
1223,0
1224,0
1225,3
1226,7
1227,9
1228,9
1229,3
1230,0
1231,0
1232,1
1233,0
1234,0
1235,9
1236,1
1237,7
1238,1
1239,1
1240,7
1241,1
1242,1
1243,7
1244,3
1245,3
1246,7
1247,1
1248,0
1249,3
1250,1
1251,0
1252,4
1253,0
1254,1
1255,7
1256,3
1257,7
1258,6
1259,1
1260,3
1261,1
1262,7
1263,9
1264,1
1265,3
1266,1
1267,7
1268,0
1269,1
1270,1
1271,1
1272,3
1273,1
1274,3
1275,0
1276,9
1277,0
1278,1
1279,7
1280,1
1281,1
1282,1
1283,7
1284,0
1285,7
1286,1
1287,0
1288,3
1289,1
1290,1
1291,4
1292,0
1293,0
1294,6
1295,0
1296,7
1297,7
1298,4
1299,3
1300,1
1301,3
1302,9
1303,1
1304,1
1305,4
1306,0
1307,7
1308,1
1309,0
1310,3
1311,7
1312,7
1313,7
1314,0
1315,9
1316,0
1317,1
1318,1
1319,7
1320,3
1321,9
1322,1
1323,9
1324,1
1325,1
1326,0
1327,1
1328,1
1329,1
1330,1
1331,3
1332,0
1333,3
1334,1
1335,7
1336,1
1337,4
1338,0
1339,0
1340,1
1341,6
1342,7
1343,1
1344,3
1345,1
1346,0
1347,0
1348,6
1349,1
1350,1
1351,3
1352,0
1353,7
1354,0
1355,3
1356,6
1357,7
1358,3
1359,1
1360,1
1361,7
1362,1
1363,7
1364,3
1365,1
1366,4
1367,0
1368,0
1369,0
1370,1
1371,6
1372,7
1373,6
1374,1
1375,1
1376,0
1377,4
1378,0
1379,9
1380,1
1381,7
1382,0
1383,0
1384,7
1385,7
1386,1
1387,7
1388,7
1389,1
1390,1
1391,1
1392,9
1393,3
1394,7
1395,3
1396,4
1397,7
1398,1
1399,7
1400,4
1401,1
1402,3
1403,3
1404,1
1405,1
1406,3
1407,7
1408,1
1409,7
1410,9
1411,7
1412,1
1413,0
1414,1
1415,1
1416,3
1417,7
1418,1
1419,1
1420,7
1421,7
1422,1
1423,3
1424,0
1425,1
1426,1
1427,3
1428,0
1429,1
1430,3
1431,9
1432,7
1433,1
1434,7
1435,3
1436,1
1437,7
1438,7
1439,7
1440,7
1441,6
1442,0
1443,1
1444,7
1445,9
1446,3
1447,0
1448,3
1449,7
1450,0
1451,1
1452,1
1453,7
1454,0
1455,9
1456,0
1457,3
1458,7
1459,0
1460,1
1461,1
1462,0
1463,3
1464,1
1465,3
1466,1
1467,3
1468,1
1469,1
1470,3
1471,1
1472,0
1473,3
1474,2
1475,9
1476,3
1477,4
1478,7
1479,6
1480,1
1481,1
1482,1
1483,2
1484,3
1485,4
1486,0
1487,7
1488,9
1489,7
1490,0
1491,7
1492,3
1493,3
1494,7
1495,0
1496,0
1497,1
1498,2
1499,0
1500,1
1501,0
1502,1
1503,1
1504,0
1505,1
1506,0
1507,0
1508,1
1509,0
1510,3
1511,7
1512,3
1513,0
1514,1
1515,1
1516,1
1517,1
1518,7
1519,7
1520,9
1521,0
1522,1
1523,9
1524,1
1525,1
1526,0
1527,1
1528,1
1529,1
1530,3
1531,4
1532,1
1533,0
1534,0
1535,0
1536,1
1537,0
1538,1
1539,0
1540,0
1541,1
1542,1
1543,1
1544,0
1545,3
1546,6
1547,7
1548,7
1549,3
1550,0
1551,3
1552,1
1553,1
1554,1
1555,1
1556,7
1557,3
1558,6
1559,9
1560,0
1561,1
1562,9
1563,1
1564,7
1565,1
1566,0
1567,1
1568,1
1569,7
1570,6
1571,3
1572,0
1573,3
1574,7
1575,0
1576,1
1577,1
1578,1
1579,1
1580,0
1581,1
1582,1
1583,1
1584,1
1585,3
1586,6
1587,1
1588,4
1589,0
1590,1
1591,3
1592,7
1593,3
1594,3
1595,2
1596,3
1597,1
1598,1
1599,1
1600,3
1601,2
1602,7
1603,7
1604,3
1605,1
1606,0
1607,1
1608,1
1609,1
1610,1
1611,0
1612,9
1613,1
1614,3
1615,1
1616,3
1617,3
1618,0
1619,1
1620,1
1621,3
1622,4
1623,1
1624,3
1625,7
1626,4
1627,1
1628,6
1629,1
1630,3
1631,1
1632,7
1633,6
1634,6
1635,1
1636,0
1637,7
1638,1
1639,3
1640,1
1641,1
1642,7
1643,7
1644,1
1645,1
1646,4
1647,6
1648,1
1649,2
1650,0
1651,1
1652,7
1653,7
1654,1
1655,1
1656,9
1657,2
1658,0
1659,0
1660,1
1661,1
1662,3
1663,0
1664,1
1665,1
1666,1
1667,6
1668,6
1669,3
1670,2
1671,1
1672,1
1673,4
1674,1
1675,3
1676,1
1677,3
1678,0
1679,1
1680,3
1681,3
1682,0
1683,9
1684,3
1685,3
1686,4
1687,1
1688,3
1689,1
1690,7
1691,1
1692,0
1693,7
1694,1
1695,1
1696,7
1697,4
1698,1
1699,7
1700,3
1701,2
1702,3
1703,0
1704,7
1705,1
1706,3
1707,7
1708,1
1709,0
1710,7
1711,7
1712,1
1713,3
1714,1
1715,4
1716,9
1717,7
1718,0
1719,3
1720,1
1721,3
1722,1
1723,3
1724,3
1725,1
1726,1
1727,1
1728,1
1729,0
1730,7
1731,3
1732,4
1733,1
1734,3
1735,0
1736,0
1737,3
1738,1
1739,1
1740,0
1741,2
1742,1
1743,3
1744,7
1745,1
1746,1
1747,1
1748,0
1749,0
1750,0
1751,7
1752,1
1753,0
1754,7
1755,1
1756,7
1757,0
1758,3
1759,1
1760,0
1761,3
1762,4
1763,7
1764,9
1765,1
1766,1
1767,3
1768,3
1769,1
1770,1
1771,3
1772,2
1773,6
1774,3
1775,3
1776,3
1777,1
1778,1
1779,7
1780,4
1781,1
1782,0
1783,7
1784,0
1785,0
1786,1
1787,1
1788,3
1789,0
1790,1
1791,7
1792,1
1793,7
1794,6
1795,7
1796,3
1797,0
1798,1
1799,0
1800,9
1801,0
1802,0
1803,0
1804,0
1805,3
1806,0
1807,0
1808,1
1809,0
1810,1
1811,1
1812,1
1813,2
1814,3
1815,1
1816,1
1817,0
1818,6
1819,0
1820,2
1821,7
1822,1
1823,1
1824,3
1825,9
1826,3
1827,3
1828,3
1829,3
1830,3
1831,4
1832,6
1833,1
1834,3
1835,1
1836,0
1837,0
1838,4
1839,0
1840,9
1841,0
1842,2
1843,0
1844,3
1845,0
1846,1
1847,7
1848,1
1849,9
1850,1
1851,0
1852,1
1853,1
1854,9
1855,7
1856,4
1857,3
1858,0
1859,0
1860,7
1861,3
1862,1
1863,3
1864,7
1865,1
1866,3
1867,1
1868,1
1869,9
1870,1
1871,0
1872,2
1873,1
1874,4
1875,7
1876,6
1877,6
1878,1
1879,2
1880,7
1881,1
1882,7
1883,9
1884,1
1885,0
1886,9
1887,1
1888,1
1889,1
1890,0
1891,9
1892,1
1893,3
1894,3
1895,0
1896,1
1897,1
1898,3
1899,3
1900,4
1901,0
1902,0
1903,0
1904,7
1905,7
1906,7
1907,3
1908,3
1909,1
1910,3
1911,1
1912,0
1913,0
1914,9
1915,1
1916,7
1917,0
1918,0
1919,1
1920,9
1921,0
1922,4
1923,1
1924,1
1925,7
1926,4
1927,1
1928,3
1929,4
1930,4
1931,1
1932,9
1933,6
1934,3
1935,0
1936,1
1937,1
1938,0
1939,0
1940,1
1941,7
1942,7
1943,0
1944,7
1945,7
1946,3
1947,1
1948,3
1949,7
1950,0
1951,1
1952,4
1953,3
1954,1
1955,7
1956,7
1957,3
1958,0
1959,1
1960,1
1961,0
1962,3
1963,0
1964,1
1965,1
1966,2
1967,1
1968,1
1969,3
1970,0
1971,4
1972,9
1973,1
1974,1
1975,1
1976,4
1977,0
1978,7
1979,1
1980,3
1981,9
1982,9
1983,0
1984,9
1985,0
1986,1
1987,0
1988,1
1989,7
1990,9
1991,7
1992,1
1993,7
1994,1
1995,3
1996,1
1997,0
1998,1
1999,1
2000,7
2001,3
2002,0
2003,1
2004,0
2005,0
2006,1
2007,7
2008,0
2009,7
2010,1
2011,1
2012,1
2013,1
2014,0
2015,0
2016,1
2017,0
2018,3
2019,1
2020,1
2021,0
2022,9
2023,4
2024,0
2025,1
2026,1
2027,2
2028,3
2029,1
2030,7
2031,1
2032,3
2033,1
2034,0
2035,1
2036,1
2037,0
2038,1
2039,0
2040,7
2041,7
2042,1
2043,1
2044,4
2045,7
2046,1
2047,3
2048,0
2049,1
2050,4
2051,0
2052,3
2053,9
2054,1
2055,3
2056,3
2057,7
2058,3
2059,3
2060,1
2061,1
2062,0
2063,7
2064,0
2065,0
2066,7
2067,1
2068,4
2069,1
2070,9
2071,7
2072,6
2073,1
2074,7
2075,4
2076,1
2077,9
2078,0
2079,0
2080,2
2081,1
2082,1
2083,2
2084,2
2085,1
2086,0
2087,0
2088,9
2089,1
2090,3
2091,7
2092,1
2093,3
2094,3
2095,1
2096,1
2097,1
2098,3
2099,4
2100,3
2101,7
2102,9
2103,1
2104,2
2105,4
2106,6
2107,1
2108,0
2109,7
2110,0
2111,3
2112,7
2113,1
2114,1
2115,2
2116,7
2117,0
2118,3
2119,6
2120,1
2121,1
2122,1
2123,0
2124,7
2125,3
2126,1
2127,1
2128,0
2129,1
2130,3
2131,0
2132,7
2133,9
2134,0
2135,1
2136,3
2137,3
2138,1
2139,9
2140,1
2141,0
2142,1
2143,3
2144,1
2145,1
2146,0
2147,0
2148,1
2149,1
2150,4
2151,1
2152,0
2153,3
2154,7
2155,3
2156,0
2157,1
2158,7
2159,3
2160,3
2161,7
2162,1
2163,3
2164,1
2165,3
2166,3
2167,1
2168,1
2169,6
2170,1
2171,1
2172,0
2173,1
2174,0
2175,7
2176,9
2177,0
2178,6
2179,7
2180,7
2181,0
2182,6
2183,0
2184,6
2185,6
2186,0
2187,1
2188,1
2189,0
2190,3
2191,7
2192,0
2193,4
2194,7
2195,1
2196,3
2197,0
2198,1
2199,0
2200,3
2201,1
2202,7
2203,1
2204,6
2205,0
2206,0
2207,1
2208,4
2209,1
2210,7
2211,0
2212,4
2213,2
2214,1
2215,1
2216,1
2217,7
2218,1
2219,7
2220,3
2221,1
2222,3
2223,3
2224,1
2225,0
2226,1
2227,0
2228,6
2229,1
2230,1
2231,9
2232,1
2233,6
2234,1
2235,1
2236,7
2237,7
2238,4
2239,0
2240,0
2241,3
2242,7
2243,1
2244,3
2245,7
2246,4
2247,0
2248,3
2249,1
2250,3
2251,9
2252,0
2253,1
2254,6
2255,7
2256,1
2257,4
2258,2
2259,0
2260,0
2261,7
2262,7
2263,0
2264,0
2265,1
2266,3
2267,0
2268,6
2269,7
2270,3
2271,1
2272,1
2273,3
2274,3
2275,9
2276,7
2277,3
2278,1
2279,1
2280,7
2281,7
2282,2
2283,3
2284,2
2285,6
2286,0
2287,0
2288,0
2289,9
2290,6
2291,0
2292,6
2293,0
2294,1
2295,6
2296,7
2297,4
2298,6
2299,1
2300,7
2301,0
2302,4
2303,0
2304,3
2305,4
2306,0
2307,3
2308,3
2309,1
2310,0
2311,3
2312,9
2313,7
2314,7
2315,0
2316,1
2317,1
2318,3
2319,1
2320,0
2321,1
2322,7
2323,0
2324,3
2325,7
2326,3
2327,6
2328,0
2329,3
2330,0
2331,3
2332,1
2333,1
2334,7
2335,3
2336,7
2337,3
2338,7
2339,7
2340,1
2341,7
2342,0
2343,7
2344,1
2345,1
2346,7
2347,4
2348,6
2349,1
2350,0
2351,7
2352,1
2353,3
2354,7
2355,0
2356,1
2357,1
2358,1
2359,1
2360,1
2361,0
2362,9
2363,1
2364,7
2365,1
2366,3
2367,0
2368,2
2369,0
2370,3
2371,0
2372,6
2373,4
2374,1
2375,1
2376,1
2377,6
2378,7
2379,1
2380,3
2381,0
2382,3
2383,2
2384,1
2385,3
2386,1
2387,1
2388,7
2389,6
2390,3
2391,1
2392,0
2393,0
2394,7
2395,7
2396,1
2397,6
2398,0
2399,1
2400,1
2401,0
2402,3
2403,0
2404,1
2405,7
2406,7
2407,1
2408,0
2409,9
2410,1
2411,7
2412,0
2413,1
2414,7
2415,0
2416,7
2417,1
2418,7
2419,2
2420,7
2421,0
2422,7
2423,0
2424,0
2425,3
2426,7
2427,3
2428,1
2429,3
2430,1
2431,0
2432,0
2433,0
2434,7
2435,1
2436,1
2437,0
2438,7
2439,0
2440,1
2441,1
2442,9
2443,9
2444,1
2445,2
2446,3
2447,7
2448,7
2449,4
2450,1
2451,0
2452,1
2453,3
2454,3
2455,0
2456,0
2457,1
2458,1
2459,7
2460,1
2461,7
2462,0
2463,3
2464,3
2465,3
2466,1
2467,0
2468,1
2469,1
2470,7
2471,7
2472,3
2473,1
2474,9
2475,0
2476,3
2477,2
2478,4
2479,0
2480,2
2481,1
2482,3
2483,7
2484,9
2485,1
2486,7
2487,1
2488,1
2489,7
2490,6
2491,1
2492,3
2493,0
2494,7
2495,7
2496,3
2497,6
2498,1
2499,1
2500,3
2501,3
2502,7
2503,6
2504,3
2505,1
2506,4
2507,3
2508,0
2509,1
2510,0
2511,0
2512,2
2513,1
2514,0
2515,0
2516,7
2517,2
2518,1
2519,0
2520,1
2521,3
2522,1
2523,0
2524,0
2525,1
2526,0
2527,1
2528,3
2529,7
2530,6
2531,7
2532,4
2533,1
2534,3
2535,7
2536,1
2537,7
2538,2
2539,4
2540,1
2541,1
2542,1
2543,0
2544,1
2545,1
2546,0
2547,0
2548,1
2549,1
2550,1
2551,3
2552,3
2553,1
2554,1
2555,3
2556,3
2557,7
2558,1
2559,7
2560,3
2561,7
2562,4
2563,1
2564,1
2565,3
2566,4
2567,0
2568,4
2569,7
2570,4
2571,4
2572,1
2573,1
2574,1
2575,1
2576,0
2577,3
2578,1
2579,0
2580,1
2581,1
2582,7
2583,1
2584,3
2585,7
2586,7
2587,1
2588,4
2589,6
2590,1
2591,9
2592,1
2593,3
2594,1
2595,2
2596,3
2597,1
2598,1
2599,9
2600,0
2601,0
2602,7
2603,3
2604,1
2605,4
2606,4
2607,0
2608,1
2609,6
2610,7
2611,1
2612,1
2613,4
2614,1
2615,3
2616,7
2617,6
2618,1
2619,3
2620,1
2621,7
2622,1
2623,1
2624,3
2625,4
2626,1
2627,7
2628,1
2629,6
2630,0
2631,6
2632,6
2633,3
2634,4
2635,7
2636,7
2637,7
2638,1
2639,1
2640,3
2641,1
2642,6
2643,1
2644,1
2645,7
2646,1
2647,1
2648,4
2649,7
2650,0
2651,1
2652,0
2653,1
2654,9
2655,0
2656,7
2657,1
2658,9
2659,0
2660,7
2661,6
2662,1
2663,0
2664,0
2665,9
2666,7
2667,3
2668,1
2669,7
2670,0
2671,2
2672,1
2673,0
2674,1
2675,4
2676,3
2677,9
2678,0
2679,1
2680,6
2681,1
2682,1
2683,3
2684,4
2685,7
2686,9
2687,1
2688,7
2689,1
2690,3
2691,3
2692,0
2693,1
2694,0
2695,7
2696,0
2697,1
2698,0
2699,7
2700,7
2701,7
2702,0
2703,0
2704,9
2705,1
2706,1
2707,9
2708,2
2709,1
2710,7
2711,1
2712,1
2713,3
2714,0
2715,1
2716,0
2717,1
2718,1
2719,3
2720,7
2721,1
2722,7
2723,1
2724,7
2725,0
2726,1
2727,7
2728,0
2729,1
2730,1
2731,6
2732,6
2733,4
2734,0
2735,1
2736,0
2737,9
2738,3
2739,1
2740,3
2741,7
2742,7
2743,1
2744,1
2745,0
2746,1
2747,0
2748,0
2749,0
2750,3
2751,7
2752,0
2753,1
2754,7
2755,1
2756,3
2757,0
2758,0
2759,1
2760,3
2761,9
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,3
2770,1
2771,0
2772,4
2773,1
2774,3
2775,4
2776,7
2777,1
2778,0
2779,1
2780,1
2781,1
2782,1
2783,1
2784,1
2785,3
2786,6
2787,1
2788,1
2789,7
2790,3
2791,7
2792,1
2793,7
2794,0
2795,1
2796,0
2797,1
2798,7
2799,7
2800,3
2801,4
2802,1
2803,3
2804,0
2805,3
2806,1
2807,0
2808,0
2809,3
2810,0
2811,3
2812,1
2813,7
2814,1
2815,7
2816,1
2817,1
2818,3
2819,1
2820,1
2821,6
2822,1
2823,0
2824,1
2825,1
2826,6
2827,4
2828,1
2829,1
2830,1
2831,1
2832,1
2833,4
2834,1
2835,0
2836,7
2837,1
2838,1
2839,1
2840,7
2841,0
2842,1
2843,1
2844,1
2845,6
2846,1
2847,3
2848,1
2849,7
2850,9
2851,1
2852,1
2853,7
2854,1
2855,0
2856,6
2857,7
2858,0
2859,1
2860,3
2861,3
2862,3
2863,7
2864,1
2865,1
2866,4
2867,0
2868,3
2869,1
2870,2
2871,1
2872,6
2873,0
2874,1
2875,7
2876,0
2877,4
2878,0
2879,1
2880,1
2881,4
2882,7
2883,2
2884,1
2885,7
2886,3
2887,7
2888,1
2889,3
2890,7
2891,1
2892,4
2893,0
2894,1
2895,1
2896,9
2897,4
2898,7
2899,1
2900,3
2901,6
2902,3
2903,1
2904,1
2905,2
2906,0
2907,0
2908,7
2909,1
2910,3
2911,1
2912,6
2913,0
2914,0
2915,7
2916,6
2917,1
2918,4
2919,1
2920,3
2921,1
2922,3
2923,7
2924,7
2925,9
2926,0
2927,7
2928,7
2929,1
2930,1
2931,1
2932,7
2933,7
2934,3
2935,7
2936,3
2937,1
2938,1
2939,0
2940,6
2941,1
2942,9
2943,7
2944,7
2945,7
2946,9
2947,7
2948,3
2949,7
2950,7
2951,7
2952,3
2953,7
2954,3
2955,3
2956,0
2957,7
2958,1
2959,1
2960,0
2961,1
2962,1
2963,7
2964,0
2965,3
2966,6
2967,9
2968,1
2969,7
2970,1
2971,1
2972,1
2973,7
2974,7
2975,9
2976,9
2977,1
2978,1
2979,1
2980,6
2981,6
2982,6
2983,1
2984,7
2985,0
2986,7
2987,3
2988,2
2989,7
2990,9
2991,3
2992,1
2993,7
2994,7
2995,1
2996,1
