ImageId,Label
1219,1
1220,2
1221,0
1222,0
1223,3
1224,0
1225,1
1226,7
1227,7
1228,7
1229,7
1230,0
1231,7
1232,1
1233,0
1234,0
1235,7
1236,1
1237,7
1238,1
1239,7
1240,7
1241,7
1242,4
1243,7
1244,1
1245,0
1246,7
1247,1
1248,7
1249,1
1250,1
1251,6
1252,6
1253,0
1254,1
1255,1
1256,3
1257,7
1258,6
1259,3
1260,3
1261,1
1262,7
1263,7
1264,1
1265,3
1266,6
1267,7
1268,4
1269,1
1270,1
1271,1
1272,0
1273,1
1274,3
1275,0
1276,7
1277,0
1278,1
1279,7
1280,6
1281,1
1282,1
1283,7
1284,0
1285,7
1286,1
1287,0
1288,1
1289,1
1290,1
1291,7
1292,0
1293,4
1294,6
1295,3
1296,7
1297,7
1298,4
1299,1
1300,6
1301,6
1302,6
1303,1
1304,1
1305,7
1306,0
1307,7
1308,1
1309,0
1310,7
1311,6
1312,7
1313,7
1314,3
1315,7
1316,6
1317,1
1318,7
1319,7
1320,3
1321,7
1322,1
1323,0
1324,1
1325,1
1326,0
1327,1
1328,6
1329,1
1330,1
1331,3
1332,0
1333,3
1334,1
1335,7
1336,1
1337,7
1338,0
1339,3
1340,1
1341,0
1342,7
1343,1
1344,1
1345,1
1346,0
1347,0
1348,6
1349,1
1350,1
1351,3
1352,6
1353,7
1354,3
1355,3
1356,2
1357,7
1358,7
1359,1
1360,1
1361,7
1362,1
1363,7
1364,1
1365,1
1366,7
1367,0
1368,3
1369,1
1370,1
1371,6
1372,7
1373,6
1374,1
1375,1
1376,0
1377,3
1378,0
1379,7
1380,1
1381,7
1382,7
1383,0
1384,7
1385,7
1386,0
1387,7
1388,7
1389,1
1390,7
1391,1
1392,7
1393,1
1394,7
1395,7
1396,7
1397,7
1398,1
1399,7
1400,7
1401,1
1402,3
1403,7
1404,1
1405,1
1406,1
1407,7
1408,1
1409,7
1410,0
1411,7
1412,1
1413,3
1414,1
1415,7
1416,1
1417,7
1418,1
1419,1
1420,7
1421,7
1422,1
1423,3
1424,6
1425,1
1426,1
1427,3
1428,0
1429,1
1430,1
1431,7
1432,7
1433,1
1434,7
1435,6
1436,1
1437,7
1438,7
1439,7
1440,7
1441,6
1442,3
1443,1
1444,7
1445,7
1446,1
1447,0
1448,7
1449,7
1450,3
1451,1
1452,1
1453,7
1454,0
1455,7
1456,0
1457,7
1458,7
1459,0
1460,1
1461,0
1462,1
1463,3
1464,3
1465,1
1466,1
1467,1
1468,1
1469,7
1470,3
1471,1
1472,0
1473,6
1474,7
1475,7
1476,1
1477,3
1478,7
1479,7
1480,1
1481,1
1482,7
1483,6
1484,7
1485,7
1486,0
1487,7
1488,7
1489,7
1490,6
1491,7
1492,1
1493,1
1494,7
1495,3
1496,0
1497,1
1498,0
1499,4
1500,1
1501,0
1502,1
1503,1
1504,3
1505,1
1506,4
1507,0
1508,1
1509,3
1510,0
1511,7
1512,1
1513,6
1514,7
1515,1
1516,1
1517,1
1518,7
1519,7
1520,7
1521,3
1522,7
1523,7
1524,1
1525,1
1526,3
1527,1
1528,3
1529,1
1530,3
1531,7
1532,1
1533,3
1534,4
1535,0
1536,7
1537,0
1538,1
1539,0
1540,0
1541,7
1542,1
1543,1
1544,3
1545,3
1546,7
1547,7
1548,7
1549,7
1550,7
1551,6
1552,6
1553,1
1554,7
1555,1
1556,7
1557,7
1558,1
1559,7
1560,0
1561,3
1562,7
1563,1
1564,7
1565,1
1566,0
1567,1
1568,7
1569,7
1570,6
1571,1
1572,0
1573,1
1574,7
1575,0
1576,1
1577,1
1578,1
1579,7
1580,3
1581,1
1582,1
1583,1
1584,1
1585,7
1586,6
1587,2
1588,7
1589,3
1590,1
1591,3
1592,6
1593,3
1594,1
1595,3
1596,7
1597,1
1598,1
1599,1
1600,1
1601,0
1602,7
1603,7
1604,4
1605,1
1606,0
1607,3
1608,1
1609,1
1610,1
1611,0
1612,7
1613,3
1614,3
1615,1
1616,7
1617,1
1618,2
1619,1
1620,1
1621,1
1622,6
1623,1
1624,1
1625,7
1626,7
1627,7
1628,6
1629,1
1630,7
1631,3
1632,7
1633,6
1634,6
1635,1
1636,0
1637,7
1638,1
1639,1
1640,1
1641,1
1642,7
1643,7
1644,1
1645,1
1646,7
1647,6
1648,1
1649,0
1650,0
1651,1
1652,7
1653,7
1654,1
1655,1
1656,7
1657,3
1658,3
1659,7
1660,1
1661,1
1662,1
1663,0
1664,1
1665,1
1666,1
1667,6
1668,6
1669,0
1670,6
1671,1
1672,1
1673,7
1674,3
1675,7
1676,1
1677,4
1678,0
1679,1
1680,1
1681,3
1682,3
1683,6
1684,1
1685,1
1686,6
1687,1
1688,1
1689,1
1690,7
1691,1
1692,3
1693,6
1694,3
1695,1
1696,7
1697,7
1698,1
1699,7
1700,3
1701,1
1702,1
1703,0
1704,7
1705,1
1706,3
1707,0
1708,1
1709,0
1710,7
1711,7
1712,1
1713,0
1714,7
1715,7
1716,7
1717,7
1718,0
1719,1
1720,1
1721,3
1722,3
1723,1
1724,6
1725,7
1726,7
1727,1
1728,6
1729,0
1730,7
1731,3
1732,7
1733,1
1734,7
1735,4
1736,0
1737,3
1738,1
1739,1
1740,0
1741,0
1742,0
1743,1
1744,7
1745,7
1746,7
1747,1
1748,0
1749,0
1750,3
1751,7
1752,1
1753,6
1754,1
1755,1
1756,7
1757,0
1758,1
1759,1
1760,0
1761,1
1762,6
1763,7
1764,7
1765,1
1766,1
1767,7
1768,0
1769,1
1770,1
1771,1
1772,3
1773,2
1774,0
1775,1
1776,1
1777,1
1778,1
1779,7
1780,7
1781,1
1782,3
1783,7
1784,0
1785,6
1786,6
1787,1
1788,3
1789,3
1790,1
1791,7
1792,1
1793,7
1794,6
1795,7
1796,3
1797,0
1798,2
1799,0
1800,7
1801,0
1802,0
1803,0
1804,0
1805,3
1806,0
1807,7
1808,3
1809,6
1810,7
1811,1
1812,6
1813,0
1814,3
1815,1
1816,1
1817,0
1818,6
1819,0
1820,1
1821,7
1822,1
1823,1
1824,1
1825,7
1826,7
1827,1
1828,0
1829,1
1830,3
1831,7
1832,6
1833,1
1834,1
1835,1
1836,0
1837,0
1838,7
1839,0
1840,6
1841,6
1842,2
1843,7
1844,1
1845,0
1846,1
1847,7
1848,1
1849,0
1850,1
1851,3
1852,1
1853,1
1854,7
1855,7
1856,7
1857,1
1858,6
1859,3
1860,7
1861,1
1862,1
1863,6
1864,7
1865,1
1866,3
1867,1
1868,1
1869,3
1870,1
1871,0
1872,1
1873,3
1874,4
1875,7
1876,0
1877,2
1878,1
1879,1
1880,7
1881,7
1882,7
1883,7
1884,1
1885,0
1886,7
1887,1
1888,1
1889,7
1890,6
1891,7
1892,7
1893,6
1894,3
1895,0
1896,1
1897,1
1898,3
1899,1
1900,7
1901,0
1902,0
1903,0
1904,1
1905,7
1906,7
1907,1
1908,0
1909,1
1910,1
1911,1
1912,3
1913,0
1914,7
1915,1
1916,7
1917,4
1918,0
1919,1
1920,7
1921,0
1922,6
1923,7
1924,1
1925,7
1926,1
1927,1
1928,7
1929,7
1930,7
1931,1
1932,0
1933,6
1934,3
1935,6
1936,1
1937,1
1938,0
1939,7
1940,1
1941,7
1942,7
1943,0
1944,7
1945,6
1946,1
1947,1
1948,6
1949,6
1950,0
1951,7
1952,7
1953,3
1954,1
1955,7
1956,7
1957,1
1958,0
1959,2
1960,1
1961,3
1962,1
1963,6
1964,1
1965,3
1966,6
1967,1
1968,7
1969,1
1970,0
1971,7
1972,7
1973,7
1974,1
1975,1
1976,7
1977,0
1978,7
1979,3
1980,0
1981,7
1982,7
1983,0
1984,7
1985,0
1986,1
1987,0
1988,1
1989,7
1990,0
1991,7
1992,1
1993,7
1994,1
1995,6
1996,1
1997,0
1998,1
1999,3
2000,7
2001,1
2002,3
2003,1
2004,6
2005,7
2006,2
2007,7
2008,7
2009,7
2010,1
2011,1
2012,7
2013,1
2014,6
2015,0
2016,7
2017,0
2018,1
2019,7
2020,7
2021,0
2022,7
2023,7
2024,6
2025,1
2026,4
2027,1
2028,1
2029,1
2030,7
2031,6
2032,3
2033,1
2034,3
2035,1
2036,1
2037,6
2038,1
2039,2
2040,1
2041,7
2042,1
2043,1
2044,7
2045,7
2046,1
2047,1
2048,0
2049,1
2050,7
2051,0
2052,7
2053,7
2054,1
2055,1
2056,1
2057,7
2058,3
2059,1
2060,3
2061,7
2062,0
2063,7
2064,0
2065,1
2066,7
2067,1
2068,7
2069,1
2070,7
2071,7
2072,7
2073,0
2074,7
2075,4
2076,1
2077,7
2078,0
2079,0
2080,1
2081,1
2082,1
2083,6
2084,1
2085,1
2086,3
2087,0
2088,7
2089,1
2090,3
2091,7
2092,1
2093,1
2094,3
2095,7
2096,6
2097,1
2098,3
2099,7
2100,3
2101,7
2102,7
2103,7
2104,1
2105,6
2106,6
2107,1
2108,7
2109,1
2110,0
2111,6
2112,7
2113,6
2114,1
2115,2
2116,7
2117,0
2118,6
2119,3
2120,1
2121,7
2122,1
2123,0
2124,7
2125,1
2126,6
2127,1
2128,0
2129,1
2130,1
2131,2
2132,7
2133,7
2134,7
2135,1
2136,6
2137,1
2138,1
2139,7
2140,1
2141,6
2142,1
2143,1
2144,1
2145,0
2146,3
2147,0
2148,1
2149,1
2150,4
2151,7
2152,3
2153,3
2154,6
2155,0
2156,0
2157,1
2158,3
2159,0
2160,1
2161,7
2162,1
2163,0
2164,7
2165,3
2166,1
2167,6
2168,1
2169,6
2170,1
2171,7
2172,3
2173,1
2174,0
2175,7
2176,7
2177,0
2178,1
2179,7
2180,7
2181,7
2182,6
2183,0
2184,7
2185,6
2186,3
2187,7
2188,1
2189,7
2190,7
2191,7
2192,7
2193,4
2194,7
2195,7
2196,1
2197,3
2198,7
2199,0
2200,3
2201,1
2202,7
2203,1
2204,6
2205,7
2206,0
2207,1
2208,6
2209,1
2210,7
2211,0
2212,7
2213,1
2214,1
2215,1
2216,2
2217,7
2218,1
2219,7
2220,7
2221,1
2222,3
2223,0
2224,7
2225,0
2226,1
2227,7
2228,1
2229,1
2230,1
2231,7
2232,1
2233,3
2234,1
2235,1
2236,7
2237,7
2238,7
2239,1
2240,0
2241,1
2242,7
2243,1
2244,1
2245,7
2246,7
2247,6
2248,3
2249,3
2250,1
2251,7
2252,0
2253,3
2254,6
2255,7
2256,1
2257,4
2258,6
2259,0
2260,0
2261,0
2262,1
2263,0
2264,0
2265,1
2266,1
2267,0
2268,7
2269,1
2270,0
2271,1
2272,1
2273,3
2274,7
2275,7
2276,7
2277,6
2278,1
2279,1
2280,7
2281,7
2282,0
2283,3
2284,1
2285,6
2286,0
2287,3
2288,3
2289,7
2290,6
2291,3
2292,7
2293,3
2294,1
2295,7
2296,1
2297,4
2298,4
2299,1
2300,7
2301,3
2302,3
2303,0
2304,3
2305,7
2306,0
2307,3
2308,1
2309,1
2310,0
2311,7
2312,0
2313,7
2314,7
2315,0
2316,1
2317,1
2318,0
2319,3
2320,3
2321,2
2322,7
2323,3
2324,0
2325,7
2326,3
2327,7
2328,0
2329,1
2330,3
2331,1
2332,1
2333,1
2334,7
2335,1
2336,7
2337,1
2338,3
2339,7
2340,1
2341,7
2342,0
2343,7
2344,3
2345,6
2346,7
2347,7
2348,6
2349,6
2350,0
2351,7
2352,7
2353,7
2354,7
2355,7
2356,1
2357,1
2358,1
2359,1
2360,1
2361,0
2362,0
2363,6
2364,7
2365,1
2366,1
2367,0
2368,0
2369,0
2370,1
2371,6
2372,3
2373,7
2374,7
2375,1
2376,1
2377,6
2378,7
2379,6
2380,7
2381,0
2382,3
2383,6
2384,1
2385,1
2386,7
2387,1
2388,7
2389,1
2390,1
2391,7
2392,0
2393,0
2394,7
2395,7
2396,1
2397,6
2398,0
2399,1
2400,1
2401,7
2402,1
2403,3
2404,1
2405,7
2406,0
2407,1
2408,0
2409,7
2410,7
2411,7
2412,0
2413,1
2414,7
2415,0
2416,7
2417,1
2418,7
2419,1
2420,6
2421,3
2422,0
2423,0
2424,0
2425,3
2426,7
2427,7
2428,1
2429,7
2430,1
2431,3
2432,0
2433,0
2434,1
2435,1
2436,1
2437,3
2438,7
2439,0
2440,1
2441,1
2442,3
2443,7
2444,1
2445,1
2446,3
2447,1
2448,7
2449,7
2450,1
2451,0
2452,1
2453,1
2454,3
2455,0
2456,6
2457,7
2458,1
2459,7
2460,1
2461,7
2462,0
2463,1
2464,1
2465,1
2466,1
2467,0
2468,3
2469,1
2470,7
2471,7
2472,1
2473,1
2474,7
2475,4
2476,1
2477,1
2478,7
2479,0
2480,3
2481,1
2482,3
2483,7
2484,7
2485,1
2486,7
2487,7
2488,7
2489,7
2490,6
2491,1
2492,3
2493,6
2494,6
2495,7
2496,0
2497,7
2498,1
2499,1
2500,7
2501,1
2502,7
2503,6
2504,7
2505,1
2506,7
2507,3
2508,4
2509,1
2510,0
2511,3
2512,1
2513,1
2514,0
2515,6
2516,7
2517,1
2518,2
2519,0
2520,6
2521,0
2522,1
2523,0
2524,0
2525,3
2526,6
2527,1
2528,1
2529,0
2530,6
2531,6
2532,7
2533,1
2534,0
2535,7
2536,1
2537,7
2538,0
2539,7
2540,1
2541,1
2542,3
2543,0
2544,1
2545,1
2546,0
2547,0
2548,1
2549,7
2550,7
2551,1
2552,6
2553,1
2554,7
2555,1
2556,3
2557,7
2558,1
2559,6
2560,7
2561,7
2562,0
2563,7
2564,1
2565,1
2566,6
2567,0
2568,7
2569,7
2570,7
2571,6
2572,1
2573,6
2574,7
2575,1
2576,0
2577,1
2578,1
2579,0
2580,1
2581,1
2582,7
2583,1
2584,3
2585,7
2586,7
2587,1
2588,4
2589,6
2590,1
2591,7
2592,1
2593,0
2594,1
2595,6
2596,1
2597,1
2598,1
2599,7
2600,0
2601,0
2602,7
2603,1
2604,1
2605,7
2606,4
2607,0
2608,1
2609,6
2610,7
2611,7
2612,1
2613,7
2614,2
2615,1
2616,7
2617,6
2618,1
2619,3
2620,1
2621,3
2622,1
2623,1
2624,6
2625,7
2626,1
2627,7
2628,7
2629,6
2630,0
2631,6
2632,7
2633,3
2634,7
2635,7
2636,7
2637,7
2638,1
2639,1
2640,3
2641,1
2642,6
2643,1
2644,1
2645,7
2646,1
2647,1
2648,7
2649,7
2650,4
2651,1
2652,0
2653,1
2654,7
2655,0
2656,7
2657,7
2658,7
2659,0
2660,7
2661,7
2662,7
2663,0
2664,1
2665,6
2666,7
2667,7
2668,1
2669,7
2670,0
2671,1
2672,1
2673,6
2674,1
2675,7
2676,2
2677,7
2678,3
2679,1
2680,6
2681,6
2682,1
2683,1
2684,4
2685,7
2686,7
2687,1
2688,4
2689,1
2690,1
2691,3
2692,3
2693,1
2694,0
2695,7
2696,0
2697,1
2698,4
2699,7
2700,7
2701,7
2702,3
2703,0
2704,0
2705,1
2706,1
2707,7
2708,1
2709,6
2710,7
2711,7
2712,1
2713,0
2714,0
2715,1
2716,6
2717,1
2718,1
2719,6
2720,7
2721,1
2722,7
2723,2
2724,7
2725,7
2726,1
2727,0
2728,0
2729,1
2730,1
2731,6
2732,7
2733,7
2734,7
2735,1
2736,6
2737,7
2738,1
2739,1
2740,1
2741,7
2742,7
2743,1
2744,1
2745,7
2746,7
2747,0
2748,4
2749,3
2750,3
2751,7
2752,3
2753,1
2754,7
2755,6
2756,1
2757,0
2758,0
2759,1
2760,1
2761,7
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,1
2770,1
2771,0
2772,3
2773,1
2774,0
2775,0
2776,7
2777,1
2778,0
2779,6
2780,1
2781,1
2782,1
2783,1
2784,1
2785,1
2786,6
2787,3
2788,1
2789,7
2790,7
2791,7
2792,6
2793,7
2794,3
2795,1
2796,4
2797,6
2798,1
2799,7
2800,6
2801,7
2802,7
2803,7
2804,0
2805,1
2806,1
2807,0
2808,3
2809,6
2810,7
2811,1
2812,1
2813,7
2814,2
2815,7
2816,1
2817,1
2818,3
2819,1
2820,1
2821,7
2822,7
2823,0
2824,1
2825,1
2826,7
2827,6
2828,1
2829,7
2830,1
2831,7
2832,1
2833,7
2834,1
2835,0
2836,6
2837,1
2838,3
2839,3
2840,1
2841,3
2842,2
2843,1
2844,1
2845,6
2846,1
2847,0
2848,1
2849,7
2850,7
2851,7
2852,1
2853,7
2854,1
2855,0
2856,6
2857,7
2858,6
2859,1
2860,3
2861,3
2862,7
2863,0
2864,1
2865,1
2866,6
2867,0
2868,1
2869,1
2870,3
2871,1
2872,6
2873,7
2874,1
2875,7
2876,0
2877,7
2878,0
2879,3
2880,1
2881,7
2882,7
2883,2
2884,1
2885,7
2886,0
2887,7
2888,1
2889,1
2890,3
2891,1
2892,4
2893,0
2894,1
2895,7
2896,7
2897,7
2898,1
2899,1
2900,1
2901,7
2902,1
2903,1
2904,1
2905,3
2906,0
2907,0
2908,7
2909,7
2910,1
2911,1
2912,6
2913,0
2914,6
2915,7
2916,4
2917,1
2918,6
2919,7
2920,2
2921,1
2922,1
2923,7
2924,7
2925,7
2926,1
2927,7
2928,7
2929,1
2930,7
2931,1
2932,7
2933,7
2934,3
2935,7
2936,1
2937,1
2938,1
2939,3
2940,6
2941,1
2942,7
2943,7
2944,7
2945,7
2946,1
2947,7
2948,7
2949,7
2950,7
2951,7
2952,3
2953,0
2954,7
2955,3
2956,0
2957,7
2958,6
2959,1
2960,0
2961,2
2962,1
2963,7
2964,3
2965,3
2966,6
2967,7
2968,1
2969,7
2970,1
2971,1
2972,1
2973,7
2974,7
2975,7
2976,0
2977,1
2978,1
2979,1
2980,7
2981,3
2982,6
2983,1
2984,7
2985,0
2986,7
2987,7
2988,1
2989,7
2990,1
2991,1
2992,1
2993,1
2994,7
2995,1
2996,1
