ImageId,Label
1219,1
1220,0
1221,0
1222,0
1223,0
1224,0
1225,3
1226,1
1227,0
1228,6
1229,7
1230,0
1231,0
1232,3
1233,0
1234,7
1235,4
1236,1
1237,7
1238,1
1239,1
1240,9
1241,1
1242,1
1243,7
1244,1
1245,3
1246,4
1247,1
1248,0
1249,3
1250,1
1251,0
1252,4
1253,0
1254,4
1255,3
1256,3
1257,7
1258,3
1259,1
1260,0
1261,1
1262,9
1263,1
1264,1
1265,3
1266,1
1267,9
1268,4
1269,3
1270,1
1271,1
1272,0
1273,1
1274,1
1275,0
1276,1
1277,0
1278,1
1279,1
1280,1
1281,1
1282,4
1283,7
1284,0
1285,7
1286,1
1287,0
1288,7
1289,1
1290,1
1291,4
1292,0
1293,0
1294,0
1295,3
1296,9
1297,3
1298,6
1299,1
1300,1
1301,6
1302,3
1303,1
1304,1
1305,4
1306,0
1307,7
1308,1
1309,0
1310,1
1311,6
1312,7
1313,3
1314,0
1315,6
1316,0
1317,1
1318,4
1319,7
1320,3
1321,9
1322,1
1323,3
1324,1
1325,1
1326,0
1327,1
1328,1
1329,1
1330,1
1331,3
1332,0
1333,3
1334,1
1335,9
1336,1
1337,4
1338,0
1339,4
1340,1
1341,6
1342,1
1343,1
1344,3
1345,1
1346,0
1347,0
1348,6
1349,1
1350,1
1351,3
1352,0
1353,0
1354,4
1355,3
1356,1
1357,9
1358,0
1359,1
1360,7
1361,7
1362,3
1363,7
1364,3
1365,1
1366,4
1367,0
1368,0
1369,2
1370,1
1371,1
1372,7
1373,0
1374,1
1375,1
1376,0
1377,0
1378,0
1379,7
1380,1
1381,7
1382,0
1383,0
1384,7
1385,7
1386,1
1387,7
1388,7
1389,1
1390,7
1391,1
1392,4
1393,3
1394,1
1395,1
1396,4
1397,7
1398,1
1399,7
1400,4
1401,1
1402,0
1403,0
1404,1
1405,3
1406,3
1407,7
1408,1
1409,3
1410,7
1411,4
1412,1
1413,0
1414,1
1415,1
1416,3
1417,7
1418,1
1419,1
1420,7
1421,7
1422,1
1423,0
1424,0
1425,1
1426,1
1427,3
1428,0
1429,1
1430,1
1431,9
1432,0
1433,1
1434,7
1435,2
1436,6
1437,7
1438,4
1439,1
1440,1
1441,6
1442,3
1443,1
1444,7
1445,1
1446,1
1447,0
1448,1
1449,1
1450,0
1451,1
1452,1
1453,1
1454,0
1455,0
1456,0
1457,6
1458,7
1459,0
1460,1
1461,1
1462,3
1463,3
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1470,3
1471,1
1472,0
1473,0
1474,7
1475,7
1476,3
1477,0
1478,0
1479,4
1480,1
1481,6
1482,1
1483,4
1484,4
1485,4
1486,0
1487,7
1488,0
1489,7
1490,0
1491,7
1492,3
1493,3
1494,9
1495,0
1496,0
1497,1
1498,0
1499,7
1500,1
1501,0
1502,1
1503,1
1504,3
1505,1
1506,0
1507,0
1508,1
1509,0
1510,6
1511,7
1512,1
1513,0
1514,1
1515,1
1516,1
1517,1
1518,7
1519,3
1520,9
1521,0
1522,1
1523,9
1524,1
1525,1
1526,3
1527,1
1528,3
1529,1
1530,0
1531,4
1532,1
1533,0
1534,0
1535,0
1536,1
1537,0
1538,1
1539,0
1540,0
1541,1
1542,1
1543,1
1544,0
1545,0
1546,7
1547,1
1548,0
1549,1
1550,0
1551,1
1552,1
1553,1
1554,1
1555,1
1556,0
1557,4
1558,1
1559,0
1560,0
1561,3
1562,9
1563,1
1564,7
1565,1
1566,0
1567,1
1568,1
1569,7
1570,6
1571,3
1572,0
1573,1
1574,0
1575,7
1576,1
1577,1
1578,1
1579,1
1580,0
1581,1
1582,1
1583,1
1584,1
1585,2
1586,2
1587,3
1588,4
1589,0
1590,1
1591,3
1592,6
1593,1
1594,3
1595,6
1596,1
1597,1
1598,1
1599,1
1600,3
1601,6
1602,7
1603,7
1604,7
1605,1
1606,0
1607,1
1608,1
1609,1
1610,1
1611,0
1612,1
1613,3
1614,3
1615,1
1616,9
1617,3
1618,6
1619,1
1620,1
1621,3
1622,3
1623,1
1624,3
1625,7
1626,4
1627,1
1628,6
1629,1
1630,1
1631,1
1632,7
1633,6
1634,6
1635,1
1636,0
1637,0
1638,1
1639,1
1640,1
1641,1
1642,7
1643,7
1644,1
1645,1
1646,4
1647,0
1648,1
1649,0
1650,0
1651,1
1652,7
1653,7
1654,1
1655,1
1656,9
1657,6
1658,3
1659,0
1660,1
1661,1
1662,3
1663,3
1664,1
1665,1
1666,1
1667,6
1668,1
1669,6
1670,4
1671,1
1672,1
1673,0
1674,3
1675,1
1676,1
1677,2
1678,0
1679,1
1680,3
1681,3
1682,0
1683,1
1684,1
1685,1
1686,6
1687,1
1688,3
1689,3
1690,7
1691,1
1692,0
1693,1
1694,6
1695,1
1696,1
1697,0
1698,1
1699,4
1700,3
1701,4
1702,1
1703,0
1704,0
1705,1
1706,3
1707,0
1708,1
1709,0
1710,7
1711,7
1712,1
1713,1
1714,1
1715,4
1716,1
1717,7
1718,0
1719,1
1720,1
1721,3
1722,3
1723,1
1724,2
1725,4
1726,1
1727,1
1728,1
1729,0
1730,9
1731,3
1732,0
1733,1
1734,9
1735,0
1736,0
1737,0
1738,3
1739,1
1740,0
1741,0
1742,1
1743,3
1744,7
1745,1
1746,1
1747,1
1748,0
1749,0
1750,3
1751,7
1752,1
1753,0
1754,1
1755,1
1756,7
1757,0
1758,3
1759,1
1760,0
1761,1
1762,6
1763,7
1764,7
1765,1
1766,1
1767,4
1768,7
1769,1
1770,1
1771,3
1772,2
1773,6
1774,0
1775,3
1776,1
1777,1
1778,1
1779,1
1780,4
1781,1
1782,0
1783,7
1784,0
1785,0
1786,1
1787,3
1788,3
1789,2
1790,1
1791,4
1792,1
1793,0
1794,1
1795,9
1796,1
1797,3
1798,1
1799,0
1800,1
1801,0
1802,0
1803,0
1804,0
1805,3
1806,0
1807,0
1808,3
1809,0
1810,1
1811,1
1812,6
1813,0
1814,3
1815,1
1816,1
1817,0
1818,1
1819,0
1820,1
1821,7
1822,1
1823,1
1824,3
1825,7
1826,1
1827,3
1828,0
1829,3
1830,0
1831,4
1832,3
1833,1
1834,3
1835,1
1836,0
1837,0
1838,4
1839,0
1840,1
1841,6
1842,9
1843,0
1844,3
1845,0
1846,1
1847,0
1848,1
1849,0
1850,1
1851,3
1852,1
1853,1
1854,9
1855,7
1856,4
1857,3
1858,0
1859,3
1860,0
1861,3
1862,1
1863,3
1864,7
1865,1
1866,3
1867,1
1868,3
1869,3
1870,1
1871,0
1872,6
1873,1
1874,4
1875,3
1876,0
1877,0
1878,1
1879,3
1880,1
1881,1
1882,7
1883,7
1884,1
1885,0
1886,9
1887,1
1888,1
1889,1
1890,1
1891,7
1892,1
1893,6
1894,0
1895,0
1896,1
1897,1
1898,0
1899,6
1900,4
1901,0
1902,0
1903,0
1904,3
1905,7
1906,7
1907,3
1908,0
1909,1
1910,1
1911,1
1912,0
1913,0
1914,7
1915,1
1916,7
1917,4
1918,0
1919,1
1920,1
1921,0
1922,0
1923,1
1924,1
1925,7
1926,1
1927,1
1928,1
1929,4
1930,4
1931,3
1932,3
1933,3
1934,0
1935,6
1936,1
1937,1
1938,0
1939,4
1940,1
1941,4
1942,7
1943,0
1944,7
1945,1
1946,3
1947,1
1948,6
1949,6
1950,0
1951,1
1952,4
1953,7
1954,3
1955,0
1956,7
1957,1
1958,0
1959,4
1960,1
1961,0
1962,3
1963,4
1964,1
1965,3
1966,0
1967,1
1968,7
1969,3
1970,0
1971,0
1972,1
1973,1
1974,1
1975,1
1976,4
1977,0
1978,9
1979,3
1980,0
1981,4
1982,7
1983,0
1984,4
1985,0
1986,1
1987,0
1988,1
1989,4
1990,0
1991,7
1992,1
1993,4
1994,1
1995,1
1996,1
1997,0
1998,1
1999,1
2000,7
2001,1
2002,0
2003,1
2004,0
2005,0
2006,2
2007,0
2008,0
2009,3
2010,1
2011,1
2012,1
2013,1
2014,6
2015,6
2016,7
2017,0
2018,1
2019,1
2020,1
2021,0
2022,1
2023,4
2024,0
2025,1
2026,1
2027,1
2028,3
2029,1
2030,9
2031,1
2032,0
2033,1
2034,0
2035,1
2036,1
2037,0
2038,1
2039,0
2040,1
2041,6
2042,1
2043,1
2044,4
2045,3
2046,3
2047,1
2048,0
2049,1
2050,4
2051,0
2052,6
2053,1
2054,1
2055,1
2056,1
2057,3
2058,3
2059,1
2060,1
2061,9
2062,0
2063,7
2064,0
2065,0
2066,7
2067,1
2068,4
2069,1
2070,9
2071,4
2072,4
2073,6
2074,1
2075,4
2076,1
2077,9
2078,0
2079,0
2080,3
2081,1
2082,1
2083,1
2084,3
2085,1
2086,0
2087,0
2088,0
2089,1
2090,0
2091,0
2092,1
2093,3
2094,0
2095,1
2096,6
2097,1
2098,3
2099,4
2100,3
2101,7
2102,7
2103,1
2104,0
2105,0
2106,1
2107,1
2108,0
2109,4
2110,4
2111,3
2112,7
2113,1
2114,1
2115,2
2116,7
2117,0
2118,0
2119,6
2120,1
2121,1
2122,1
2123,0
2124,7
2125,1
2126,6
2127,1
2128,0
2129,1
2130,3
2131,2
2132,4
2133,7
2134,7
2135,1
2136,6
2137,1
2138,1
2139,4
2140,1
2141,0
2142,1
2143,7
2144,1
2145,0
2146,0
2147,0
2148,1
2149,1
2150,0
2151,1
2152,0
2153,3
2154,6
2155,3
2156,0
2157,1
2158,3
2159,0
2160,1
2161,7
2162,1
2163,7
2164,1
2165,3
2166,3
2167,1
2168,1
2169,0
2170,1
2171,1
2172,0
2173,1
2174,0
2175,7
2176,7
2177,0
2178,2
2179,7
2180,4
2181,4
2182,1
2183,0
2184,1
2185,1
2186,2
2187,1
2188,1
2189,0
2190,1
2191,7
2192,0
2193,0
2194,0
2195,1
2196,3
2197,0
2198,9
2199,0
2200,1
2201,1
2202,7
2203,1
2204,0
2205,0
2206,0
2207,1
2208,0
2209,1
2210,1
2211,0
2212,0
2213,3
2214,1
2215,1
2216,1
2217,7
2218,1
2219,7
2220,1
2221,1
2222,0
2223,6
2224,4
2225,0
2226,1
2227,4
2228,1
2229,1
2230,1
2231,4
2232,1
2233,4
2234,1
2235,1
2236,7
2237,4
2238,4
2239,7
2240,0
2241,3
2242,7
2243,3
2244,1
2245,9
2246,4
2247,0
2248,3
2249,3
2250,1
2251,9
2252,0
2253,3
2254,1
2255,7
2256,1
2257,0
2258,2
2259,0
2260,3
2261,0
2262,0
2263,0
2264,0
2265,1
2266,3
2267,0
2268,1
2269,1
2270,0
2271,1
2272,1
2273,3
2274,1
2275,0
2276,0
2277,0
2278,1
2279,1
2280,1
2281,7
2282,0
2283,1
2284,2
2285,1
2286,0
2287,1
2288,3
2289,9
2290,1
2291,0
2292,4
2293,0
2294,1
2295,4
2296,3
2297,4
2298,3
2299,1
2300,0
2301,0
2302,4
2303,0
2304,3
2305,4
2306,0
2307,3
2308,3
2309,1
2310,0
2311,4
2312,0
2313,1
2314,7
2315,0
2316,1
2317,1
2318,0
2319,3
2320,0
2321,1
2322,4
2323,0
2324,6
2325,7
2326,3
2327,4
2328,3
2329,3
2330,0
2331,3
2332,1
2333,1
2334,1
2335,1
2336,7
2337,3
2338,3
2339,7
2340,1
2341,1
2342,0
2343,7
2344,3
2345,1
2346,4
2347,4
2348,1
2349,1
2350,0
2351,7
2352,1
2353,1
2354,7
2355,4
2356,1
2357,1
2358,1
2359,1
2360,1
2361,0
2362,0
2363,1
2364,1
2365,1
2366,3
2367,0
2368,3
2369,0
2370,3
2371,0
2372,4
2373,4
2374,1
2375,1
2376,1
2377,0
2378,7
2379,1
2380,3
2381,0
2382,3
2383,0
2384,1
2385,3
2386,1
2387,1
2388,7
2389,6
2390,6
2391,1
2392,0
2393,0
2394,7
2395,0
2396,1
2397,6
2398,0
2399,1
2400,1
2401,0
2402,3
2403,3
2404,1
2405,7
2406,6
2407,1
2408,0
2409,7
2410,1
2411,7
2412,0
2413,1
2414,0
2415,0
2416,7
2417,1
2418,4
2419,3
2420,3
2421,0
2422,7
2423,0
2424,0
2425,3
2426,9
2427,1
2428,1
2429,1
2430,1
2431,0
2432,0
2433,0
2434,0
2435,1
2436,3
2437,0
2438,7
2439,0
2440,1
2441,1
2442,0
2443,0
2444,1
2445,1
2446,3
2447,3
2448,4
2449,4
2450,1
2451,0
2452,1
2453,4
2454,1
2455,0
2456,0
2457,1
2458,1
2459,0
2460,1
2461,0
2462,0
2463,7
2464,3
2465,1
2466,1
2467,0
2468,1
2469,3
2470,7
2471,7
2472,3
2473,1
2474,9
2475,0
2476,3
2477,3
2478,4
2479,0
2480,6
2481,1
2482,3
2483,9
2484,0
2485,1
2486,0
2487,1
2488,1
2489,1
2490,1
2491,1
2492,3
2493,0
2494,6
2495,1
2496,0
2497,7
2498,1
2499,1
2500,1
2501,3
2502,7
2503,0
2504,4
2505,1
2506,4
2507,6
2508,0
2509,1
2510,0
2511,0
2512,1
2513,1
2514,0
2515,2
2516,7
2517,2
2518,1
2519,0
2520,1
2521,0
2522,1
2523,0
2524,0
2525,3
2526,0
2527,1
2528,3
2529,0
2530,0
2531,1
2532,0
2533,1
2534,3
2535,7
2536,1
2537,4
2538,3
2539,4
2540,1
2541,1
2542,3
2543,0
2544,1
2545,1
2546,0
2547,0
2548,1
2549,1
2550,1
2551,3
2552,3
2553,1
2554,1
2555,3
2556,3
2557,7
2558,1
2559,1
2560,7
2561,1
2562,0
2563,1
2564,1
2565,3
2566,3
2567,0
2568,4
2569,7
2570,4
2571,4
2572,1
2573,1
2574,2
2575,1
2576,0
2577,3
2578,1
2579,0
2580,1
2581,1
2582,3
2583,1
2584,3
2585,7
2586,7
2587,1
2588,4
2589,6
2590,1
2591,1
2592,3
2593,3
2594,1
2595,6
2596,3
2597,1
2598,1
2599,7
2600,0
2601,0
2602,1
2603,1
2604,3
2605,3
2606,0
2607,0
2608,1
2609,1
2610,0
2611,7
2612,1
2613,4
2614,1
2615,1
2616,0
2617,3
2618,1
2619,3
2620,1
2621,0
2622,1
2623,1
2624,6
2625,4
2626,1
2627,4
2628,1
2629,6
2630,0
2631,3
2632,1
2633,3
2634,0
2635,4
2636,9
2637,4
2638,1
2639,6
2640,3
2641,1
2642,3
2643,1
2644,3
2645,7
2646,1
2647,1
2648,4
2649,1
2650,4
2651,1
2652,0
2653,1
2654,4
2655,0
2656,7
2657,1
2658,1
2659,0
2660,4
2661,4
2662,1
2663,0
2664,3
2665,1
2666,1
2667,1
2668,1
2669,7
2670,0
2671,6
2672,1
2673,0
2674,1
2675,4
2676,1
2677,4
2678,0
2679,1
2680,6
2681,1
2682,1
2683,3
2684,4
2685,7
2686,9
2687,1
2688,6
2689,1
2690,3
2691,0
2692,0
2693,1
2694,0
2695,7
2696,0
2697,1
2698,0
2699,0
2700,7
2701,7
2702,0
2703,0
2704,7
2705,1
2706,1
2707,7
2708,6
2709,6
2710,1
2711,7
2712,1
2713,0
2714,0
2715,1
2716,0
2717,1
2718,1
2719,3
2720,7
2721,1
2722,7
2723,4
2724,3
2725,0
2726,1
2727,0
2728,0
2729,1
2730,1
2731,6
2732,0
2733,4
2734,0
2735,1
2736,0
2737,9
2738,1
2739,1
2740,3
2741,7
2742,7
2743,1
2744,1
2745,4
2746,1
2747,0
2748,0
2749,0
2750,0
2751,4
2752,3
2753,1
2754,7
2755,1
2756,1
2757,0
2758,0
2759,1
2760,3
2761,1
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,3
2770,1
2771,0
2772,3
2773,1
2774,0
2775,0
2776,7
2777,1
2778,0
2779,1
2780,1
2781,1
2782,1
2783,1
2784,1
2785,1
2786,2
2787,1
2788,1
2789,7
2790,7
2791,7
2792,1
2793,7
2794,0
2795,1
2796,4
2797,1
2798,3
2799,7
2800,3
2801,9
2802,1
2803,1
2804,0
2805,1
2806,1
2807,0
2808,0
2809,6
2810,4
2811,1
2812,1
2813,7
2814,3
2815,7
2816,1
2817,1
2818,1
2819,1
2820,1
2821,7
2822,1
2823,0
2824,1
2825,1
2826,4
2827,6
2828,1
2829,1
2830,1
2831,1
2832,1
2833,0
2834,1
2835,0
2836,6
2837,1
2838,1
2839,1
2840,4
2841,0
2842,1
2843,1
2844,1
2845,1
2846,1
2847,3
2848,1
2849,3
2850,0
2851,7
2852,1
2853,1
2854,1
2855,0
2856,1
2857,4
2858,0
2859,1
2860,3
2861,3
2862,1
2863,0
2864,1
2865,1
2866,4
2867,0
2868,3
2869,1
2870,6
2871,1
2872,6
2873,4
2874,1
2875,4
2876,0
2877,4
2878,0
2879,3
2880,1
2881,4
2882,7
2883,2
2884,1
2885,7
2886,0
2887,1
2888,1
2889,3
2890,0
2891,3
2892,4
2893,0
2894,1
2895,1
2896,7
2897,4
2898,3
2899,1
2900,3
2901,1
2902,3
2903,1
2904,1
2905,3
2906,0
2907,0
2908,7
2909,1
2910,1
2911,1
2912,0
2913,0
2914,0
2915,7
2916,1
2917,1
2918,3
2919,1
2920,1
2921,1
2922,3
2923,9
2924,7
2925,1
2926,0
2927,7
2928,0
2929,1
2930,1
2931,1
2932,7
2933,7
2934,3
2935,7
2936,1
2937,1
2938,3
2939,0
2940,6
2941,1
2942,4
2943,7
2944,7
2945,0
2946,3
2947,1
2948,7
2949,9
2950,7
2951,7
2952,3
2953,7
2954,2
2955,3
2956,0
2957,7
2958,6
2959,1
2960,0
2961,6
2962,1
2963,7
2964,0
2965,7
2966,3
2967,9
2968,1
2969,6
2970,1
2971,2
2972,1
2973,9
2974,7
2975,7
2976,0
2977,1
2978,1
2979,1
2980,4
2981,0
2982,3
2983,1
2984,7
2985,0
2986,7
2987,1
2988,0
2989,7
2990,1
2991,3
2992,1
2993,7
2994,7
2995,1
2996,1
